"2013-01-30 15:07:44",2.98,-9.08,-1.04,15.31
"2013-01-30 15:07:45",3.22,-8.39,-0.61,15.05
"2013-01-30 15:07:46",4.09,-6.33,-0.32,15.56
"2013-01-30 15:07:47",3.02,-6.16,-0.16,15.50
"2013-01-30 15:07:48",4.40,-7.59,-0.32,15.33
"2013-01-30 15:07:49",4.76,-7.83,-0.97,15.23
"2013-01-30 15:07:50",5.31,-8.06,-0.90,14.98
"2013-01-30 15:07:51",4.57,-8.17,-0.80,14.98
"2013-01-30 15:07:52",5.57,-7.63,-1.64,14.96
"2013-01-30 15:07:53",4.87,-6.24,-1.62,14.90
"2013-01-30 15:07:54",4.88,-7.21,-1.14,14.74
"2013-01-30 15:07:55",4.62,-7.08,-2.68,14.53
"2013-01-30 15:07:56",5.03,-7.30,-0.66,14.80
"2013-01-30 15:07:57",5.64,-8.06,-0.11,15.11
"2013-01-30 15:07:58",5.93,-7.34,-0.54,15.47
"2013-01-30 15:07:59",5.86,-7.37,-0.19,15.14
"2013-01-30 15:08:00",5.32,-6.89,-0.44,15.19
"2013-01-30 15:08:01",4.62,-5.70,-0.68,15.39
"2013-01-30 15:08:02",5.74,-4.73,-0.58,15.69
"2013-01-30 15:08:03",5.36,-5.93,-0.55,16.04
"2013-01-30 15:08:04",5.56,-4.79,-1.46,15.72
"2013-01-30 15:08:05",5.24,-4.28,-0.93,15.77
"2013-01-30 15:08:06",4.28,-4.22,-0.36,15.58
"2013-01-30 15:08:07",4.33,-3.73,-0.68,15.88
"2013-01-30 15:08:08",3.74,-4.35,-0.53,16.17
