"Plot Title: ff2-80"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
339,01/29/13 11:10:45 PM,6.76,6.76,188.1
340,01/29/13 11:10:48 PM,6.76,6.76,167.1
341,01/29/13 11:10:51 PM,5.64,5.64,195.1
342,01/29/13 11:10:54 PM,5.64,5.64,188.1
343,01/29/13 11:10:57 PM,5.64,5.64,198.0
344,01/29/13 11:11:00 PM,6.76,6.76,206.4
345,01/29/13 11:11:03 PM,6.20,6.20,196.5
346,01/29/13 11:11:06 PM,6.20,6.20,193.7
347,01/29/13 11:11:09 PM,12.39,12.39,200.8
348,01/29/13 11:11:12 PM,11.83,11.83,193.7
349,01/29/13 11:11:15 PM,11.83,11.83,209.2
350,01/29/13 11:11:18 PM,9.57,9.57,217.6
351,01/29/13 11:11:21 PM,7.31,7.31,172.7
352,01/29/13 11:11:24 PM,6.76,6.76,189.5
353,01/29/13 11:11:27 PM,6.76,6.76,212.0
354,01/29/13 11:11:30 PM,5.64,5.64,172.7
355,01/29/13 11:11:33 PM,4.50,4.50,200.8
356,01/29/13 11:11:36 PM,5.08,5.08,172.7
357,01/29/13 11:11:39 PM,6.20,6.20,195.1
358,01/29/13 11:11:42 PM,10.13,10.13,186.7
359,01/29/13 11:11:45 PM,10.13,10.13,174.1
360,01/29/13 11:11:48 PM,9.57,9.57,207.8
361,01/29/13 11:11:51 PM,9.57,9.57,198.0
362,01/29/13 11:11:54 PM,9.01,9.01,202.2
363,01/29/13 11:11:57 PM,8.46,8.46,193.7
364,01/29/13 11:12:00 PM,9.01,9.01,198.0
365,01/29/13 11:12:03 PM,7.90,7.90,192.3
366,01/29/13 11:12:06 PM,9.01,9.01,206.4
367,01/29/13 11:12:09 PM,6.76,6.76,198.0
368,01/29/13 11:12:12 PM,6.76,6.76,192.3
369,01/29/13 11:12:15 PM,7.31,7.31,182.5
370,01/29/13 11:12:18 PM,6.76,6.76,193.7
371,01/29/13 11:12:21 PM,6.76,6.76,181.1
372,01/29/13 11:12:24 PM,6.20,6.20,174.1
373,01/29/13 11:12:27 PM,4.50,4.50,157.2
374,01/29/13 11:12:30 PM,3.94,3.94,192.3
375,01/29/13 11:12:33 PM,3.38,3.38,189.5
376,01/29/13 11:12:36 PM,3.94,3.94,193.7
377,01/29/13 11:12:39 PM,4.50,4.50,188.1
378,01/29/13 11:12:42 PM,5.08,5.08,185.3
379,01/29/13 11:12:45 PM,6.20,6.20,200.8
380,01/29/13 11:12:48 PM,6.20,6.20,192.3
381,01/29/13 11:12:51 PM,6.76,6.76,181.1
382,01/29/13 11:12:54 PM,7.31,7.31,193.7
383,01/29/13 11:12:57 PM,6.76,6.76,143.2
384,01/29/13 11:13:00 PM,5.08,5.08,202.2
385,01/29/13 11:13:03 PM,5.08,5.08,212.0
386,01/29/13 11:13:06 PM,5.64,5.64,209.2
387,01/29/13 11:13:09 PM,5.08,5.08,207.8
388,01/29/13 11:13:12 PM,5.08,5.08,157.2
389,01/29/13 11:13:15 PM,3.94,3.94,150.2
390,01/29/13 11:13:18 PM,3.94,3.94,139.0
391,01/29/13 11:13:21 PM,7.90,7.90,144.6
392,01/29/13 11:13:24 PM,9.01,9.01,158.6
393,01/29/13 11:13:27 PM,9.01,9.01,176.9
394,01/29/13 11:13:30 PM,6.20,6.20,189.5
395,01/29/13 11:13:33 PM,10.13,10.13,172.7
396,01/29/13 11:13:36 PM,10.13,10.13,164.3
397,01/29/13 11:13:39 PM,7.90,7.90,202.2
398,01/29/13 11:13:42 PM,7.31,7.31,212.0
399,01/29/13 11:13:45 PM,7.90,7.90,186.7
400,01/29/13 11:13:48 PM,6.76,6.76,212.0
401,01/29/13 11:13:51 PM,8.46,8.46,200.8
402,01/29/13 11:13:54 PM,11.27,11.27,174.1
403,01/29/13 11:13:57 PM,10.69,10.69,188.1
404,01/29/13 11:14:00 PM,9.57,9.57,206.4
405,01/29/13 11:14:03 PM,8.46,8.46,189.5
406,01/29/13 11:14:06 PM,10.69,10.69,174.1
407,01/29/13 11:14:09 PM,9.57,9.57,186.7
408,01/29/13 11:14:12 PM,7.90,7.90,171.3
409,01/29/13 11:14:15 PM,8.46,8.46,182.5
410,01/29/13 11:14:18 PM,6.76,6.76,172.7
411,01/29/13 11:14:21 PM,6.20,6.20,124.9
412,01/29/13 11:14:24 PM,3.94,3.94,130.6
413,01/29/13 11:14:27 PM,2.82,2.82,202.2
414,01/29/13 11:14:30 PM,3.38,3.38,171.3
415,01/29/13 11:14:33 PM,3.38,3.38,212.0
416,01/29/13 11:14:36 PM,5.08,5.08,165.7
417,01/29/13 11:14:39 PM,6.20,6.20,171.3
418,01/29/13 11:14:42 PM,11.83,11.83,189.5
419,01/29/13 11:14:45 PM,10.69,10.69,181.1
420,01/29/13 11:14:48 PM,8.46,8.46,217.6
421,01/29/13 11:14:51 PM,10.13,10.13,196.5
422,01/29/13 11:14:54 PM,9.57,9.57,200.8
423,01/29/13 11:14:57 PM,11.83,11.83,182.5
424,01/29/13 11:15:00 PM,10.69,10.69,192.3
425,01/29/13 11:15:03 PM,9.57,9.57,196.5
426,01/29/13 11:15:06 PM,7.90,7.90,192.3
427,01/29/13 11:15:09 PM,8.46,8.46,186.7
428,01/29/13 11:15:12 PM,9.57,9.57,169.9
429,01/29/13 11:15:15 PM,9.01,9.01,172.7
430,01/29/13 11:15:18 PM,8.46,8.46,172.7
431,01/29/13 11:15:21 PM,10.13,10.13,179.7
432,01/29/13 11:15:24 PM,11.83,11.83,207.8
433,01/29/13 11:15:27 PM,11.83,11.83,193.7
434,01/29/13 11:15:30 PM,9.01,9.01,192.3
435,01/29/13 11:15:33 PM,8.46,8.46,171.3
436,01/29/13 11:15:36 PM,10.13,10.13,189.5
437,01/29/13 11:15:39 PM,12.95,12.95,179.7
438,01/29/13 11:15:42 PM,11.83,11.83,198.0
439,01/29/13 11:15:45 PM,10.13,10.13,192.3
440,01/29/13 11:15:48 PM,9.01,9.01,176.9
441,01/29/13 11:15:51 PM,9.01,9.01,155.8
442,01/29/13 11:15:54 PM,7.31,7.31,167.1
443,01/29/13 11:15:57 PM,5.64,5.64,181.1
444,01/29/13 11:16:00 PM,4.50,4.50,176.9
445,01/29/13 11:16:03 PM,10.13,10.13,186.7
446,01/29/13 11:16:06 PM,11.83,11.83,165.7
447,01/29/13 11:16:09 PM,11.27,11.27,124.9
448,01/29/13 11:16:12 PM,6.20,6.20,206.4
449,01/29/13 11:16:15 PM,6.20,6.20,231.6
450,01/29/13 11:16:18 PM,7.90,7.90,200.8
451,01/29/13 11:16:21 PM,7.90,7.90,189.5
452,01/29/13 11:16:24 PM,9.01,9.01,186.7
453,01/29/13 11:16:27 PM,8.46,8.46,200.8
454,01/29/13 11:16:30 PM,6.76,6.76,202.2
455,01/29/13 11:16:33 PM,5.64,5.64,202.2
456,01/29/13 11:16:36 PM,6.20,6.20,186.7
457,01/29/13 11:16:39 PM,5.08,5.08,165.7
458,01/29/13 11:16:42 PM,9.57,9.57,178.3
459,01/29/13 11:16:45 PM,10.13,10.13,181.1
460,01/29/13 11:16:48 PM,7.90,7.90,165.7
461,01/29/13 11:16:51 PM,9.01,9.01,188.1
462,01/29/13 11:16:54 PM,8.46,8.46,165.7
463,01/29/13 11:16:57 PM,10.69,10.69,181.1
464,01/29/13 11:17:00 PM,7.31,7.31,179.7
465,01/29/13 11:17:03 PM,9.01,9.01,217.6
466,01/29/13 11:17:06 PM,7.31,7.31,196.5
467,01/29/13 11:17:09 PM,9.01,9.01,188.1
468,01/29/13 11:17:12 PM,7.90,7.90,188.1
469,01/29/13 11:17:15 PM,6.20,6.20,185.3
470,01/29/13 11:17:18 PM,5.64,5.64,207.8
